Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2021_Human	Morphine addiction	13/91	4.873471e-01	9.069059e-01	0	0	1.045228e+00	7.512874e-01	GABRA2;PDE3B;PDE2A;ADCY8;GNG11;ADCY6;PDE11A;GNG5;GRK5;GRK4;PDE3A;DRD1;GABRD
KEGG_2021_Human	MAPK signaling pathway	41/294	4.878924e-01	9.069059e-01	0	0	1.016344e+00	7.293899e-01	FLT3;EFNA4;RASGRP1;FGF3;RELB;PAK1;FGF7;CACNG8;FGF8;RPS6KA2;PDGFD;RPS6KA1;RAC2;RAC3;MAP3K4;MAP2K5;MAP3K5;MAP2K6;MAP4K1;MAP3K3;ANGPT4;DAXX;MAP2K2;TGFB1;ANGPT1;IL1R1;HGF;VEGFC;TRAF2;HSPA2;GADD45G;NFKB2;TGFBR2;MAPK10;NR4A1;MAPKAPK3;MAPKAPK2;RAPGEF2;PTPN7;PTPN5;MYD88
KEGG_2021_Human	Kaposi sarcoma-associated herpesvirus infection	27/193	4.939680e-01	9.128298e-01	0	0	1.020029e+00	7.194110e-01	CDKN1A;SRC;LEF1;ITPR1;PIK3R3;PIK3R2;IFNA8;GNG5;BAK1;IKBKE;MICB;MAP2K6;GABARAPL2;GABARAPL1;MAP2K2;TRAF2;TYK2;GNG11;NFKBIA;MAPK10;IL6;PIK3CA;MAPKAPK2;IRF7;CALM1;IRF9;IFNAR1
KEGG_2021_Human	Focal adhesion	28/201	5.023413e-01	9.199351e-01	0	0	1.014964e+00	6.987776e-01	TNXB;SRC;ITGB3;LAMA4;PIK3R3;XIAP;PIK3R2;COMP;PAK1;TNN;PDGFD;RAC2;RAC3;VASP;VAV3;CAV3;VWF;CAV2;HGF;CAV1;VEGFC;PARVA;PPP1CA;MAPK10;PIK3CA;ITGA7;PPP1R12B;BIRC3
KEGG_2021_Human	Lysine degradation	9/63	5.063743e-01	9.199351e-01	0	0	1.045162e+00	7.112108e-01	EHMT2;SETD7;PRDM16;DLST;SMYD3;HADH;EZH1;ACAT1;EZH2
KEGG_2021_Human	Glutamatergic synapse	16/114	5.065465e-01	9.199351e-01	0	0	1.023826e+00	6.963438e-01	GRIA1;GRIK5;TRPC1;SLC1A1;ITPR1;GRIK1;GRIK2;ADCY8;GNG11;ADCY6;GNG5;SLC17A7;GLUL;SLC38A2;SHANK3;GRIA3
KEGG_2021_Human	Pentose and glucuronate interconversions	5/34	5.104686e-01	9.211196e-01	0	0	1.081196e+00	7.270248e-01	KL;UGDH;UGP2;SORD;GUSB
KEGG_2021_Human	Ether lipid metabolism	7/49	5.194521e-01	9.211196e-01	0	0	1.045129e+00	6.845392e-01	PLA2G2F;PLA2G2D;PLA2G1B;PLA2G10;PLA2G5;PAFAH1B3;PAFAH1B1
KEGG_2021_Human	Collecting duct acid secretion	4/27	5.198423e-01	9.211196e-01	0	0	1.090581e+00	7.134907e-01	SLC4A1;ATP6V0E2;ATP6V1E1;ATP6V0A1
KEGG_2021_Human	Ras signaling pathway	32/232	5.224319e-01	9.211196e-01	0	0	1.003251e+00	6.513715e-01	FLT3;PLA2G1B;PIK3R3;PIK3R2;PLA2G5;RASAL3;EFNA4;RASGRP1;ETS2;FGF3;PAK1;FGF7;FGF8;GNG5;PDGFD;RAC2;RAC3;RALGDS;PLA2G2F;ANGPT4;PLA2G2D;MAP2K2;ANGPT1;HGF;VEGFC;PTPN11;GNG11;MAPK10;PIK3CA;PLA2G10;CALM1;LAT
KEGG_2021_Human	Neomycin, kanamycin and gentamicin biosynthesis	1/5	5.228713e-01	9.211196e-01	0	0	1.567727e+00	1.016546e+00	HK1
KEGG_2021_Human	Human cytomegalovirus infection	31/225	5.256550e-01	9.211196e-01	0	0	1.001942e+00	6.443594e-01	CDKN1A;SRC;CCL3L3;ITGB3;ITPR1;PIK3R3;CXCR4;PIK3R2;ADCY8;IFNA8;ADCY6;GNG5;CCL5;RAC2;RAC3;BAK1;MAP2K6;PDIA3;MAP2K2;IL1R1;TAP1;TSC1;TRAF2;GNG11;TAPBP;NFKBIA;IL6;PIK3CA;ARHGEF1;CALR;CALM1
KEGG_2021_Human	Tryptophan metabolism	6/42	5.276033e-01	9.211196e-01	0	0	1.045112e+00	6.682558e-01	IL4I1;CYP1A1;DLST;HADH;INMT;ACAT1
KEGG_2021_Human	Glutathione metabolism	8/57	5.335960e-01	9.225299e-01	0	0	1.023756e+00	6.430380e-01	GSTM4;GCLC;RRM2;RRM2B;GPX3;GSTO1;IDH2;TXNDC12
KEGG_2021_Human	TGF-beta signaling pathway	13/94	5.370431e-01	9.225299e-01	0	0	1.006340e+00	6.256181e-01	TGIF1;TGFB1;BMP8A;RGMB;SMAD5;BMP6;TGFBR2;BMP2;ACVR1C;PPP2R1B;IFNG;ID3;SKP1
KEGG_2021_Human	Non-small cell lung cancer	10/72	5.386555e-01	9.225299e-01	0	0	1.011345e+00	6.256980e-01	CDKN1A;MAP2K2;PIK3CA;KIF5B;HGF;PIK3R3;PIK3R2;BAK1;RXRG;GADD45G
KEGG_2021_Human	Hepatocellular carcinoma	23/168	5.439175e-01	9.225299e-01	0	0	9.945192e-01	6.056201e-01	GSTM4;CDKN1A;SMARCB1;MAP2K2;TGFB1;FZD4;WNT3A;GSTO1;HGF;WNT5A;LEF1;AXIN1;PIK3R3;PIK3R2;ARID1B;GADD45G;SMARCA4;TGFBR2;FRAT2;PIK3CA;APC;BAK1;WNT2
KEGG_2021_Human	Platelet activation	17/124	5.455510e-01	9.225299e-01	0	0	9.961578e-01	6.036308e-01	VASP;VWF;SRC;ITGB3;ITPR1;PIK3R3;PIK3R2;ADCY8;PRKCZ;RASGRP1;ADCY6;PPP1CA;VAMP8;PIK3CA;PRKG2;ARHGEF1;PRKG1
KEGG_2021_Human	Amoebiasis	14/102	5.471533e-01	9.225299e-01	0	0	9.975006e-01	6.015190e-01	IL10;TGFB1;IL1R1;LAMA4;PIK3R3;CD1E;PIK3R2;CD1B;CD1A;IL6;IFNG;PIK3CA;IL12B;TLR4
KEGG_2021_Human	Non-homologous end-joining	2/13	5.511659e-01	9.225299e-01	0	0	1.140117e+00	6.791899e-01	FEN1;XRCC4
KEGG_2021_Human	Type I diabetes mellitus	6/43	5.517663e-01	9.225299e-01	0	0	1.016807e+00	6.046246e-01	HLA-DRB5;IFNG;LTA;IL12B;HLA-DOB;HLA-DQB1
KEGG_2021_Human	Ubiquitin mediated proteolysis	19/140	5.626185e-01	9.312131e-01	0	0	9.844512e-01	5.662105e-01	UBE2I;CUL5;UBA7;UBE2B;FBXW11;FBXW7;UBE2C;MGRN1;XIAP;UBE2L6;UBE4B;PRPF19;ANAPC10;ANAPC11;CDC20;SOCS1;ERCC8;SKP1;BIRC3
KEGG_2021_Human	Ovarian steroidogenesis	7/51	5.639805e-01	9.312131e-01	0	0	9.975070e-01	5.713078e-01	LHCGR;CYP1A1;ADCY8;HSD17B7;ACOT4;ADCY6;BMP6
KEGG_2021_Human	Prion disease	37/273	5.658004e-01	9.312131e-01	0	0	9.827901e-01	5.597127e-01	ITPR1;PIK3R3;NDUFB1;PIK3R2;COX5B;COX7A1;TUBB8;TUBA3E;TUBA3D;C6;CASP12;TUBA1A;PSMB5;TUBA3C;PSMD4;KIF5B;CCL5;RAC2;NCAM1;CAV3;HSPA5;CAV2;CAV1;CSNK2A2;CYBA;HSPA2;COX6B1;PSMA5;MAPK10;IL6;PSMC3;PIK3CA;PSMC4;NDUFS4;PPIF;NDUFS1;SLC25A4
KEGG_2021_Human	Vasopressin-regulated water reabsorption	6/44	5.753478e-01	9.359830e-01	0	0	9.899914e-01	5.472479e-01	DYNC1LI2;ARHGDIA;ARHGDIB;STX4;ADCY6;VAMP2
KEGG_2021_Human	Acute myeloid leukemia	9/67	5.843634e-01	9.359830e-01	0	0	9.728552e-01	5.226492e-01	CEBPA;MAP2K2;PIK3CA;BCL2A1;FLT3;LEF1;PIK3R3;PIK3R2;RUNX1
KEGG_2021_Human	Prostate cancer	13/97	5.850736e-01	9.359830e-01	0	0	9.702294e-01	5.200601e-01	CDKN1A;HSP90AA1;MAP2K2;SRD5A2;MMP3;LEF1;PIK3R3;PIK3R2;MMP9;NFKBIA;PIK3CA;PDGFD;ERG
KEGG_2021_Human	Caffeine metabolism	1/6	5.885166e-01	9.359830e-01	0	0	1.254109e+00	6.648661e-01	NAT1
KEGG_2021_Human	Phenylalanine, tyrosine and tryptophan biosynthesis	1/6	5.885166e-01	9.359830e-01	0	0	1.254109e+00	6.648661e-01	IL4I1
KEGG_2021_Human	Amyotrophic lateral sclerosis	49/364	5.885531e-01	9.359830e-01	0	0	9.748993e-01	5.167825e-01	TUBB8;CASP12;TUBA1A;PSMD4;KIF5B;NUP62;NOS1;NEFH;RAB8A;MAP3K5;GABARAPL2;DAXX;GABARAPL1;NUP210;GPX3;TRAF2;COX6B1;PSMA5;ATXN2L;NDUFS4;NDUFS1;PFN1;GRIA1;TOMM40;NDUFB1;AMBRA1;COX5B;COX7A1;TUBA3E;TUBA3D;PSMB5;TUBA3C;NXF3;NUP43;MAP2K6;PRPH;UBQLN2;HSPA5;FUS;DNAH14;PINK1;PSMC3;PSMC4;HNRNPA2B1;CHMP2B;TARDBP;HNRNPA1L2;ACTR10;ATG2B
KEGG_2021_Human	Glioma	10/75	5.931552e-01	9.359830e-01	0	0	9.644992e-01	5.037572e-01	CDKN1A;MAP2K2;PIK3CA;CAMK4;CAMK2A;PIK3R3;PIK3R2;BAK1;CALM1;GADD45G
KEGG_2021_Human	Long-term depression	8/60	5.946462e-01	9.359830e-01	0	0	9.645251e-01	5.013492e-01	GRIA1;MAP2K2;PPP2R1B;ITPR1;PRKG2;NOS1;PRKG1;GRIA3
KEGG_2021_Human	Spliceosome	20/150	5.958779e-01	9.359830e-01	0	0	9.643692e-01	4.992728e-01	FUS;HNRNPU;HSPA2;PRPF19;LSM4;CDC40;CHERP;SART1;HNRNPK;SNRPD2;U2AF2;PCBP1;MAGOH;RP9;SNRPF;HNRNPC;HNRNPA1L2;SLU7;SNRPA;SNRPB
KEGG_2021_Human	Arginine biosynthesis	3/22	5.996806e-01	9.359830e-01	0	0	9.900023e-01	5.062458e-01	NOS1;GLUL;OTC
KEGG_2021_Human	Retinol metabolism	9/68	6.029652e-01	9.359830e-01	0	0	9.563105e-01	4.837935e-01	ADH4;RETSAT;RDH11;ADH1A;CYP1A1;RDH5;ADH7;CYP3A4;CYP3A7
KEGG_2021_Human	Calcium signaling pathway	32/240	6.042422e-01	9.359830e-01	0	0	9.642120e-01	4.857509e-01	CAMK2A;ITPR1;CXCR4;HTR4;ADCY8;ADRA1B;ADRA1A;FGF3;FGF7;EDNRB;FGF8;PDGFD;PHKG2;DRD1;NOS1;LHCGR;HGF;TNNC2;VEGFC;PHKB;PHKA2;MCOLN2;TRDN;TPCN1;P2RX6;P2RX4;ADORA2A;CAMK4;ORAI2;PPIF;CALM1;SLC25A4
KEGG_2021_Human	cGMP-PKG signaling pathway	22/167	6.207625e-01	9.403427e-01	0	0	9.509306e-01	4.534101e-01	VASP;MAP2K2;KCNJ8;NPR1;NPR2;PDE2A;PDE3B;ITPR1;ADRA1B;ADRA2C;ADCY8;ADRA1A;ADCY6;PPP1CA;EDNRB;KCNMB2;PPIF;PDE3A;PRKG2;CALM1;SLC25A4;PRKG1
KEGG_2021_Human	Autophagy	18/137	6.208190e-01	9.403427e-01	0	0	9.480763e-01	4.519629e-01	GABARAPL2;GABARAPL1;MAP2K2;ITPR1;PIK3R3;TSC1;PIK3R2;AMBRA1;ATG12;VAMP8;MAPK10;STK11;PIK3CA;DDIT4;MLST8;CTSD;RAB8A;ATG2B
KEGG_2021_Human	Amphetamine addiction	9/69	6.211470e-01	9.403427e-01	0	0	9.403173e-01	4.477673e-01	GRIA1;CAMK4;CAMK2A;FOSB;DRD1;CALM1;SLC6A3;GRIA3;PPP1CA
KEGG_2021_Human	Fanconi anemia pathway	7/54	6.269523e-01	9.403427e-01	0	0	9.336735e-01	4.359180e-01	BLM;RAD51;EME1;RMI1;ERCC1;REV3L;FANCF
KEGG_2021_Human	Alzheimer disease	49/369	6.286590e-01	9.403427e-01	0	0	9.593831e-01	4.453133e-01	TUBB8;CASP7;FRAT2;CASP12;TUBA1A;PSMD4;KIF5B;NOS1;MAP3K5;PSENEN;MAP2K2;CSNK2A2;WNT5A;AXIN1;TRAF2;COX6B1;BACE1;PSMA5;PIK3CA;NDUFS4;PPIF;NDUFS1;SLC25A4;ITPR1;PSEN2;PIK3R3;LPL;NDUFB1;PIK3R2;AMBRA1;COX5B;COX7A1;RTN4;APH1A;TUBA3E;TUBA3D;PSMB5;TUBA3C;WNT2;FZD4;WNT3A;MAPK10;IL6;PSMC3;CDK5;APC;PSMC4;CALM1;ATG2B
KEGG_2021_Human	Mannose type O-glycan biosynthesis	3/23	6.308629e-01	9.403427e-01	0	0	9.404476e-01	4.332330e-01	B4GALT1;CHST10;ST3GAL3
KEGG_2021_Human	Mismatch repair	3/23	6.308629e-01	9.403427e-01	0	0	9.404476e-01	4.332330e-01	LIG1;RFC2;EXO1
KEGG_2021_Human	Proximal tubule bicarbonate reclamation	3/23	6.308629e-01	9.403427e-01	0	0	9.404476e-01	4.332330e-01	CA4;SLC25A10;PCK1
KEGG_2021_Human	Various types of N-glycan biosynthesis	5/39	6.376066e-01	9.433988e-01	0	0	9.219292e-01	4.148993e-01	B4GALT1;RPN1;ALG1;B4GALNT4;ST3GAL3
KEGG_2021_Human	Central carbon metabolism in cancer	9/70	6.388840e-01	9.433988e-01	0	0	9.248484e-01	4.143621e-01	PDHA2;MAP2K2;PIK3CA;FLT3;IDH2;PIK3R3;PIK3R2;LDHAL6A;HK1
KEGG_2021_Human	Nucleotide excision repair	6/47	6.420969e-01	9.437331e-01	0	0	9.173930e-01	4.064199e-01	LIG1;CCNH;RFC2;ERCC1;POLE2;ERCC8
KEGG_2021_Human	Melanogenesis	13/101	6.455526e-01	9.444195e-01	0	0	9.259122e-01	4.052242e-01	MAP2K2;FZD4;WNT3A;WNT5A;CAMK2A;LEF1;TYRP1;MITF;ADCY8;ADCY6;EDNRB;CALM1;WNT2
KEGG_2021_Human	Cushing syndrome	20/155	6.564409e-01	9.515382e-01	0	0	9.283806e-01	3.907764e-01	USP8;CDKN1A;MAP2K2;FZD4;WNT3A;WNT5A;CAMK2A;LEF1;ITPR1;AXIN1;KCNA4;ADCY8;ADCY6;CRHR2;MRAP;NR4A1;PDE11A;APC;WNT2;KCNK3
KEGG_2021_Human	Non-alcoholic fatty liver disease	20/155	6.564409e-01	9.515382e-01	0	0	9.283806e-01	3.907764e-01	CEBPA;PRKAB2;TGFB1;PIK3R3;NDUFB1;PIK3R2;TRAF2;COX5B;COX7A1;COX6B1;MAPK10;MLXIPL;IL6;CASP7;PIK3CA;LEP;NDUFS4;LEPR;NDUFS1;MAP3K5
KEGG_2021_Human	GnRH secretion	8/64	6.693578e-01	9.642132e-01	0	0	8.954221e-01	3.594551e-01	MAP2K2;PIK3CA;KCNJ11;TRPC1;ITPR1;PIK3R3;PIK3R2;HCN1
KEGG_2021_Human	Thermogenesis	30/232	6.715598e-01	9.642132e-01	0	0	9.304420e-01	3.704575e-01	KLB;SMARCB1;NPR1;NDUFB1;ADCY8;COX5B;COX7A1;ADCY6;LIPE;CNR1;RPS6KA2;RPS6KA1;PRDM16;MLST8;PRKG2;PRKG1;MAP3K5;CPT1A;PRKAB2;ACSL1;BMP8A;TSC1;ARID1B;SMARCA4;COX6B1;NDUFAF4;NDUFS4;NDUFS1;MGLL;PNPLA2
KEGG_2021_Human	Bladder cancer	5/41	6.823138e-01	9.642132e-01	0	0	8.706098e-01	3.328042e-01	CDKN1A;MAP2K2;SRC;MMP9;TYMP
KEGG_2021_Human	Homologous recombination	5/41	6.823138e-01	9.642132e-01	0	0	8.706098e-01	3.328042e-01	BLM;RAD51;EME1;XRCC3;RAD54L
KEGG_2021_Human	Parkinson disease	32/249	6.888772e-01	9.642132e-01	0	0	9.237335e-01	3.442683e-01	UBA7;CAMK2A;ITPR1;NDUFB1;UBE2L6;COX5B;COX7A1;SLC6A3;TUBB8;TUBA3E;TUBA3D;TUBA1A;PSMB5;TUBA3C;PSMD4;KIF5B;DRD1;MAP3K5;DAXX;HSPA5;COX6B1;PSMA5;MAPK10;PINK1;PSMC3;ADORA2A;PSMC4;NDUFS4;PPIF;NDUFS1;CALM1;SLC25A4
KEGG_2021_Human	Sulfur relay system	1/8	6.939619e-01	9.642132e-01	0	0	8.956883e-01	3.272292e-01	MPST
KEGG_2021_Human	Signaling pathways regulating pluripotency of stem cells	18/143	6.939758e-01	9.642132e-01	0	0	9.022525e-01	3.296093e-01	ZFHX3;MAP2K2;FZD4;WNT3A;WNT5A;AXIN1;PIK3R3;PIK3R2;KLF4;SMAD5;ACVR1C;PIK3CA;APC;ID3;LHX5;OTX1;TCF3;WNT2
KEGG_2021_Human	GABAergic synapse	11/89	6.949531e-01	9.642132e-01	0	0	8.837778e-01	3.216164e-01	GABRA2;GABARAPL2;GABARAPL1;GNG5;SRC;ADCY8;GLUL;GABRD;SLC38A2;GNG11;ADCY6
KEGG_2021_Human	Arginine and proline metabolism	6/50	7.021223e-01	9.642132e-01	0	0	8.546945e-01	3.022608e-01	ALDH4A1;PYCR1;NOS1;ALDH18A1;CNDP2;AGMAT
KEGG_2021_Human	N-Glycan biosynthesis	6/50	7.021223e-01	9.642132e-01	0	0	8.546945e-01	3.022608e-01	DPM3;B4GALT1;ALG6;RPN1;MOGS;ALG1
KEGG_2021_Human	Vibrio cholerae infection	6/50	7.021223e-01	9.642132e-01	0	0	8.546945e-01	3.022608e-01	TJP1;ARF1;ATP6V1E1;ATP6V0E2;PDIA4;ATP6V0A1
KEGG_2021_Human	Graft-versus-host disease	5/42	7.032206e-01	9.642132e-01	0	0	8.470306e-01	2.982265e-01	HLA-DRB5;IL6;IFNG;HLA-DOB;HLA-DQB1
KEGG_2021_Human	Hypertrophic cardiomyopathy	11/90	7.091780e-01	9.642132e-01	0	0	8.725400e-01	2.998472e-01	PRKAB2;CACNG8;IL6;TGFB1;DES;SGCB;TPM3;ITGB3;ITGA7;TNNI3;SGCG
KEGG_2021_Human	Purine metabolism	16/129	7.103416e-01	9.642132e-01	0	0	8.871431e-01	3.034111e-01	RRM2;NPR1;NPR2;PDE2A;PDE3B;NME2;NME3;ADCY8;ADCY6;NME1;NT5E;PDE11A;ATIC;RRM2B;PDE3A;ITPA
KEGG_2021_Human	Aldosterone synthesis and secretion	12/98	7.115646e-01	9.642132e-01	0	0	8.743473e-01	2.975308e-01	LIPE;NR4A1;NPR1;CAMK4;PDE2A;CAMK2A;ITPR1;PRKD2;CALM1;ADCY8;ADCY6;KCNK3
KEGG_2021_Human	Folate biosynthesis	3/26	7.140060e-01	9.642132e-01	0	0	8.176381e-01	2.754328e-01	CBR1;FPGS;MOCS1
KEGG_2021_Human	Huntington disease	39/306	7.216574e-01	9.682839e-01	0	0	9.146449e-01	2.983616e-01	GRIA1;ITPR1;CLTA;NDUFB1;AMBRA1;COX5B;COX7A1;BBC3;TUBB8;TUBA3E;TUBA3D;TUBA1A;PSMB5;TUBA3C;PSMD4;KIF5B;POLR2C;CLTCL1;AP2S1;POLR2G;POLR2I;GRIA3;MAP3K5;TBP;KCNJ10;GPX3;DNAH14;TRAF2;COX6B1;PSMA5;MAPK10;PSMC3;PSMC4;NDUFS4;PPIF;NDUFS1;ACTR10;SLC25A4;ATG2B
KEGG_2021_Human	Porphyrin and chlorophyll metabolism	5/43	7.231488e-01	9.682839e-01	0	0	8.246924e-01	2.673161e-01	ALAS2;HMBS;GUSB;HMOX2;BLVRA
KEGG_2021_Human	Fatty acid biosynthesis	2/18	7.303515e-01	9.738020e-01	0	0	7.836031e-01	2.462311e-01	ACSL1;ACACB
KEGG_2021_Human	ErbB signaling pathway	10/85	7.489751e-01	9.777291e-01	0	0	8.354129e-01	2.414757e-01	BTC;MAPK10;CDKN1A;PAK1;MAP2K2;PIK3CA;SRC;CAMK2A;PIK3R3;PIK3R2
KEGG_2021_Human	GnRH signaling pathway	11/93	7.492860e-01	9.777291e-01	0	0	8.404709e-01	2.425889e-01	MAPK10;MAP3K3;MAP2K2;SRC;CAMK2A;ITPR1;ADCY8;CALM1;MAP3K4;ADCY6;MAP2K6
KEGG_2021_Human	Renin secretion	8/69	7.500261e-01	9.777291e-01	0	0	8.217878e-01	2.363851e-01	ADCYAP1R1;NPR1;PDE3B;ITPR1;PDE3A;PRKG2;CALM1;ADCY6
KEGG_2021_Human	Viral carcinogenesis	25/203	7.544308e-01	9.777291e-01	0	0	8.795350e-01	2.478457e-01	CDKN1A;DDX3X;SRC;HPN;PIK3R3;PIK3R2;CDC20;PMAIP1;BAK1;TBP;TRAF2;TRAF1;SND1;NFKB2;NFKBIA;RBL2;KAT2B;HNRNPK;PIK3CA;DNAJA3;MAPKAPK2;CDK1;IRF7;MAD1L1;IRF9
KEGG_2021_Human	Autoimmune thyroid disease	6/53	7.549554e-01	9.777291e-01	0	0	8.000000e-01	2.248773e-01	IL10;TPO;HLA-DRB5;IFNA8;HLA-DOB;HLA-DQB1
KEGG_2021_Human	Endocrine and other factor-regulated calcium reabsorption	6/53	7.549554e-01	9.777291e-01	0	0	8.000000e-01	2.248773e-01	KL;CLTCL1;AP2S1;CLTA;PTH1R;ADCY6
KEGG_2021_Human	Glycosaminoglycan biosynthesis	6/53	7.549554e-01	9.777291e-01	0	0	8.000000e-01	2.248773e-01	B4GALT1;HS3ST3A1;CHST11;NDST4;ST3GAL3;HS3ST2
KEGG_2021_Human	Longevity regulating pathway	12/102	7.619789e-01	9.816915e-01	0	0	8.352927e-01	2.270629e-01	KL;STK11;PRKAB2;PIK3CA;EHMT2;CAMK4;PIK3R3;TSC1;PIK3R2;HSPA2;ADCY8;ADCY6
KEGG_2021_Human	Wnt signaling pathway	20/166	7.711316e-01	9.816915e-01	0	0	8.578824e-01	2.229604e-01	INVS;TLE3;FBXW11;FZD4;WNT3A;CSNK2A2;WNT5A;CAMK2A;LEF1;AXIN1;MAPK10;FRAT2;APC;DAAM2;TBL1XR1;RUVBL1;RAC2;RAC3;WNT2;SKP1
KEGG_2021_Human	Sulfur metabolism	1/10	7.723932e-01	9.816915e-01	0	0	6.965657e-01	1.798961e-01	MPST
KEGG_2021_Human	Sphingolipid signaling pathway	14/119	7.740914e-01	9.816915e-01	0	0	8.351723e-01	2.138587e-01	MAP2K2;PIK3R3;PIK3R2;TRAF2;PRKCZ;MAPK10;SGPL1;PPP2R1B;PIK3CA;PPP2R3C;RAC2;RAC3;CTSD;MAP3K5
KEGG_2021_Human	Dilated cardiomyopathy	11/96	7.854750e-01	9.816915e-01	0	0	8.106655e-01	1.957487e-01	CACNG8;TGFB1;DES;SGCB;TPM3;ITGB3;ITGA7;TNNI3;ADCY8;SGCG;ADCY6
KEGG_2021_Human	ECM-receptor interaction	10/88	7.866747e-01	9.816915e-01	0	0	8.031413e-01	1.927061e-01	COMP;TNXB;VWF;TNN;ITGB3;LAMA4;ITGA7;CD36;HMMR;AGRN
KEGG_2021_Human	PI3K-Akt signaling pathway	44/354	7.887939e-01	9.816915e-01	0	0	8.881585e-01	2.107158e-01	CDKN1A;CSF3;TNXB;FLT3;ITGB3;LAMA4;LPAR2;PIK3R3;PIK3R2;IL2RG;IFNA8;EFNA4;FGF3;GYS2;COMP;GHR;FGF7;STK11;FGF8;PPP2R1B;GNG5;TNN;PPP2R3C;PDGFD;MLST8;PCK1;ANGPT4;HSP90AA1;MAP2K2;VWF;ANGPT1;HGF;VEGFC;TSC1;GNG11;RBL2;NR4A1;IL6;PIK3CA;DDIT4;ITGA7;SGK2;TLR4;IFNAR1
KEGG_2021_Human	Human papillomavirus infection	41/331	7.889662e-01	9.816915e-01	0	0	8.847423e-01	2.097120e-01	CDKN1A;TNXB;NOTCH4;ITGB3;LAMA4;PIK3R3;PIK3R2;PRKCZ;IFNA8;COMP;PARD6A;PPP2R1B;TNN;PPP2R3C;BAK1;ATP6V1E1;ATP6V0E2;HES3;IKBKE;WNT2;HES5;ATP6V0A1;MAP2K2;TBP;VWF;FZD4;WNT3A;WNT5A;AXIN1;TSC1;ISG15;TUBG2;TYK2;RBL2;DLG2;PIK3CA;APC;IRF1;ITGA7;IRF9;IFNAR1
KEGG_2021_Human	Chemical carcinogenesis	29/239	7.937591e-01	9.816915e-01	0	0	8.644397e-01	1.996641e-01	SRC;PIK3R3;XIAP;PIK3R2;ADCY8;CYP2C19;CYP3A4;ADCY6;FGF3;CYP3A7;DLL4;FGF7;FGF8;RPS6KA2;RPS6KA1;TNFSF11;IKBKE;RXRG;GSTM4;CBR1;HSP90AA1;MAP2K2;GSTO1;CDC6;KLF4;NAT1;PIK3CA;CYP1A1;BIRC5
KEGG_2021_Human	Thyroid hormone signaling pathway	14/121	7.946631e-01	9.816915e-01	0	0	8.194660e-01	1.883436e-01	MAP2K2;THRA;SRC;NOTCH4;ITGB3;DIO2;PIK3R3;PIK3R2;MED17;SLCO1C1;KAT2B;PIK3CA;SLC16A2;RXRG
KEGG_2021_Human	Ascorbate and aldarate metabolism	3/30	8.013243e-01	9.816915e-01	0	0	6.963448e-01	1.542331e-01	KL;UGDH;GUSB
KEGG_2021_Human	Pentose phosphate pathway	3/30	8.013243e-01	9.816915e-01	0	0	6.963448e-01	1.542331e-01	TKTL1;ALDOC;PGLS
KEGG_2021_Human	Taurine and hypotaurine metabolism	1/11	8.037160e-01	9.816915e-01	0	0	6.268727e-01	1.369775e-01	GADL1
KEGG_2021_Human	Ubiquinone and other terpenoid-quinone biosynthesis	1/11	8.037160e-01	9.816915e-01	0	0	6.268727e-01	1.369775e-01	VKORC1L1
KEGG_2021_Human	mTOR signaling pathway	18/154	8.046142e-01	9.816915e-01	0	0	8.287435e-01	1.801625e-01	MAP2K2;WDR59;FZD4;WNT3A;CAB39L;NPRL2;WNT5A;PIK3R3;TSC1;PIK3R2;STK11;PIK3CA;RPS6KA2;RPS6KA1;DDIT4;MLST8;ATP6V1E1;WNT2
KEGG_2021_Human	Cortisol synthesis and secretion	7/65	8.082178e-01	9.822954e-01	0	0	7.561137e-01	1.609946e-01	MRAP;NR4A1;ITPR1;KCNA4;ADCY8;ADCY6;KCNK3
KEGG_2021_Human	Retrograde endocannabinoid signaling	17/148	8.213435e-01	9.925024e-01	0	0	8.125164e-01	1.599145e-01	GRIA1;GABRA2;ITPR1;NDUFB1;ADCY8;GNG11;ADCY6;MAPK10;RIMS1;GNG5;CNR1;NDUFS4;NDUFS1;SLC17A7;GABRD;GRIA3;MGLL
KEGG_2021_Human	Histidine metabolism	2/22	8.262940e-01	9.925024e-01	0	0	6.267370e-01	1.195843e-01	ASPA;CNDP2
KEGG_2021_Human	Thyroid hormone synthesis	8/75	8.271966e-01	9.925024e-01	0	0	7.479337e-01	1.418927e-01	TPO;HSPA5;GPX3;ALB;ITPR1;ADCY8;ADCY6;PDIA4
KEGG_2021_Human	Hepatitis C	18/157	8.291792e-01	9.925024e-01	0	0	8.107148e-01	1.518622e-01	CDKN1A;MAP2K2;PIK3R3;PIK3R2;TRAF2;TYK2;IFNA8;NFKBIA;CXCL10;PPP2R1B;IFNG;PIK3CA;CLDN25;IRF7;BAK1;IKBKE;IRF9;IFNAR1
KEGG_2021_Human	Metabolism of xenobiotics by cytochrome P450	8/76	8.380464e-01	9.967805e-01	0	0	7.368918e-01	1.301953e-01	GSTM4;CBR1;ADH4;GSTO1;ADH1A;CYP1A1;ADH7;CYP3A4
KEGG_2021_Human	Protein export	2/23	8.449064e-01	9.967805e-01	0	0	5.968577e-01	1.005881e-01	HSPA5;SEC63
