Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	monocyte activation (GO:0042117)	2/10	4.092011e-01	9.197234e-01	0	0	1.567934e+00	1.401025e+00	FER1L5;ADAM9
GO_Biological_Process_2021	myelin maintenance (GO:0043217)	2/10	4.092011e-01	9.197234e-01	0	0	1.567934e+00	1.401025e+00	CXCR4;CLU
GO_Biological_Process_2021	negative regulation of humoral immune response mediated by circulating immunoglobulin (GO:0002924)	2/10	4.092011e-01	9.197234e-01	0	0	1.567934e+00	1.401025e+00	CR1L;FOXJ1
GO_Biological_Process_2021	negative regulation of interferon-beta production (GO:0032688)	2/10	4.092011e-01	9.197234e-01	0	0	1.567934e+00	1.401025e+00	PYCARD;RELB
GO_Biological_Process_2021	negative regulation of lymphocyte apoptotic process (GO:0070229)	2/10	4.092011e-01	9.197234e-01	0	0	1.567934e+00	1.401025e+00	CCL5;AURKB
GO_Biological_Process_2021	negative regulation of protein autophosphorylation (GO:0031953)	2/10	4.092011e-01	9.197234e-01	0	0	1.567934e+00	1.401025e+00	CAV1;MVP
GO_Biological_Process_2021	negative regulation of receptor binding (GO:1900121)	2/10	4.092011e-01	9.197234e-01	0	0	1.567934e+00	1.401025e+00	IL10;PCSK9
GO_Biological_Process_2021	negative regulation of transcription by competitive promoter binding (GO:0010944)	2/10	4.092011e-01	9.197234e-01	0	0	1.567934e+00	1.401025e+00	MAD2L2;MUC1
GO_Biological_Process_2021	negative regulation of vascular endothelial growth factor signaling pathway (GO:1900747)	2/10	4.092011e-01	9.197234e-01	0	0	1.567934e+00	1.401025e+00	CADM4;IL12B
GO_Biological_Process_2021	nuclear pore complex assembly (GO:0051292)	2/10	4.092011e-01	9.197234e-01	0	0	1.567934e+00	1.401025e+00	TMEM170A;RTN4
GO_Biological_Process_2021	nuclear-transcribed mRNA catabolic process, exonucleolytic, 3'-5' (GO:0034427)	2/10	4.092011e-01	9.197234e-01	0	0	1.567934e+00	1.401025e+00	EXOSC5;EXOSC3
GO_Biological_Process_2021	nucleoside metabolic process (GO:0009116)	2/10	4.092011e-01	9.197234e-01	0	0	1.567934e+00	1.401025e+00	ERH;TYMP
GO_Biological_Process_2021	phosphatidylcholine catabolic process (GO:0034638)	2/10	4.092011e-01	9.197234e-01	0	0	1.567934e+00	1.401025e+00	PLA2G10;PLA2G5
GO_Biological_Process_2021	positive regulation of cell activation (GO:0050867)	2/10	4.092011e-01	9.197234e-01	0	0	1.567934e+00	1.401025e+00	RPS6KA1;TLR4
GO_Biological_Process_2021	positive regulation of circadian rhythm (GO:0042753)	2/10	4.092011e-01	9.197234e-01	0	0	1.567934e+00	1.401025e+00	NLGN1;FBXW11
GO_Biological_Process_2021	positive regulation of establishment of protein localization to telomere (GO:1904851)	2/10	4.092011e-01	9.197234e-01	0	0	1.567934e+00	1.401025e+00	CCT3;TCP1
GO_Biological_Process_2021	positive regulation of lipase activity (GO:0060193)	2/10	4.092011e-01	9.197234e-01	0	0	1.567934e+00	1.401025e+00	PLA2G5;RHOC
GO_Biological_Process_2021	positive regulation of mRNA 3'-end processing (GO:0031442)	2/10	4.092011e-01	9.197234e-01	0	0	1.567934e+00	1.401025e+00	CPEB1;PAF1
GO_Biological_Process_2021	positive regulation of rRNA processing (GO:2000234)	2/10	4.092011e-01	9.197234e-01	0	0	1.567934e+00	1.401025e+00	WDR75;SIRT7
GO_Biological_Process_2021	positive regulation of toll-like receptor 4 signaling pathway (GO:0034145)	2/10	4.092011e-01	9.197234e-01	0	0	1.567934e+00	1.401025e+00	NINJ1;IFI35
GO_Biological_Process_2021	positive regulation of vascular endothelial growth factor receptor signaling pathway (GO:0030949)	2/10	4.092011e-01	9.197234e-01	0	0	1.567934e+00	1.401025e+00	ITGB3;PRKD2
GO_Biological_Process_2021	presynaptic membrane assembly (GO:0097105)	2/10	4.092011e-01	9.197234e-01	0	0	1.567934e+00	1.401025e+00	NLGN1;CEL
GO_Biological_Process_2021	primary miRNA processing (GO:0031053)	2/10	4.092011e-01	9.197234e-01	0	0	1.567934e+00	1.401025e+00	HNRNPA2B1;SRRT
GO_Biological_Process_2021	protein deneddylation (GO:0000338)	2/10	4.092011e-01	9.197234e-01	0	0	1.567934e+00	1.401025e+00	COPS4;COPS6
GO_Biological_Process_2021	protein K11-linked deubiquitination (GO:0035871)	2/10	4.092011e-01	9.197234e-01	0	0	1.567934e+00	1.401025e+00	OTUB2;OTUD3
GO_Biological_Process_2021	protein poly-ADP-ribosylation (GO:0070212)	2/10	4.092011e-01	9.197234e-01	0	0	1.567934e+00	1.401025e+00	PARP1;PARP9
GO_Biological_Process_2021	Rap protein signal transduction (GO:0032486)	2/10	4.092011e-01	9.197234e-01	0	0	1.567934e+00	1.401025e+00	RAPGEF2;RAPGEF3
GO_Biological_Process_2021	regulation of bile acid biosynthetic process (GO:0070857)	2/10	4.092011e-01	9.197234e-01	0	0	1.567934e+00	1.401025e+00	NR1D1;PROX1
GO_Biological_Process_2021	regulation of carbohydrate biosynthetic process (GO:0043255)	2/10	4.092011e-01	9.197234e-01	0	0	1.567934e+00	1.401025e+00	SIRT7;PDK2
GO_Biological_Process_2021	regulation of DNA methylation (GO:0044030)	2/10	4.092011e-01	9.197234e-01	0	0	1.567934e+00	1.401025e+00	MECP2;MPHOSPH8
GO_Biological_Process_2021	regulation of endoplasmic reticulum unfolded protein response (GO:1900101)	2/10	4.092011e-01	9.197234e-01	0	0	1.567934e+00	1.401025e+00	HSPA5;BAK1
GO_Biological_Process_2021	regulation of granulocyte differentiation (GO:0030852)	2/10	4.092011e-01	9.197234e-01	0	0	1.567934e+00	1.401025e+00	LEF1;RUNX1
GO_Biological_Process_2021	regulation of high voltage-gated calcium channel activity (GO:1901841)	2/10	4.092011e-01	9.197234e-01	0	0	1.567934e+00	1.401025e+00	NOS1AP;CALM1
GO_Biological_Process_2021	regulation of histone phosphorylation (GO:0033127)	2/10	4.092011e-01	9.197234e-01	0	0	1.567934e+00	1.401025e+00	AKAP8L;TWIST1
GO_Biological_Process_2021	regulation of leukocyte tethering or rolling (GO:1903236)	2/10	4.092011e-01	9.197234e-01	0	0	1.567934e+00	1.401025e+00	CCL25;FUT7
GO_Biological_Process_2021	regulation of memory T cell differentiation (GO:0043380)	2/10	4.092011e-01	9.197234e-01	0	0	1.567934e+00	1.401025e+00	IL12B;PCK1
GO_Biological_Process_2021	regulation of neutrophil migration (GO:1902622)	2/10	4.092011e-01	9.197234e-01	0	0	1.567934e+00	1.401025e+00	RAC2;JAM3
GO_Biological_Process_2021	regulation of peptidyl-lysine acetylation (GO:2000756)	2/10	4.092011e-01	9.197234e-01	0	0	1.567934e+00	1.401025e+00	MYOCD;DIP2B
GO_Biological_Process_2021	regulation of podosome assembly (GO:0071801)	2/10	4.092011e-01	9.197234e-01	0	0	1.567934e+00	1.401025e+00	CAPG;LCP1
GO_Biological_Process_2021	regulation of T-helper 17 type immune response (GO:2000316)	2/10	4.092011e-01	9.197234e-01	0	0	1.567934e+00	1.401025e+00	CLEC6A;IL12B
GO_Biological_Process_2021	renal filtration (GO:0097205)	2/10	4.092011e-01	9.197234e-01	0	0	1.567934e+00	1.401025e+00	MCAM;CD34
GO_Biological_Process_2021	response to dopamine (GO:1903350)	2/10	4.092011e-01	9.197234e-01	0	0	1.567934e+00	1.401025e+00	DRD1;GABPA
GO_Biological_Process_2021	response to interleukin-4 (GO:0070670)	2/10	4.092011e-01	9.197234e-01	0	0	1.567934e+00	1.401025e+00	RUFY4;LEF1
GO_Biological_Process_2021	sarcoplasmic reticulum calcium ion transport (GO:0070296)	2/10	4.092011e-01	9.197234e-01	0	0	1.567934e+00	1.401025e+00	ANK2;TRDN
GO_Biological_Process_2021	secretory granule organization (GO:0033363)	2/10	4.092011e-01	9.197234e-01	0	0	1.567934e+00	1.401025e+00	ABCA1;BLOC1S3
GO_Biological_Process_2021	smooth muscle tissue development (GO:0048745)	2/10	4.092011e-01	9.197234e-01	0	0	1.567934e+00	1.401025e+00	PROX1;STRA6
GO_Biological_Process_2021	sulfur amino acid catabolic process (GO:0000098)	2/10	4.092011e-01	9.197234e-01	0	0	1.567934e+00	1.401025e+00	MPST;GADL1
GO_Biological_Process_2021	toxin transport (GO:1901998)	2/10	4.092011e-01	9.197234e-01	0	0	1.567934e+00	1.401025e+00	SLC22A3;ANTXR2
GO_Biological_Process_2021	urea cycle (GO:0000050)	2/10	4.092011e-01	9.197234e-01	0	0	1.567934e+00	1.401025e+00	NMRAL1;OTC
GO_Biological_Process_2021	potassium ion transport (GO:0006813)	18/122	4.130010e-01	9.197234e-01	0	0	1.085768e+00	9.601502e-01	KCNH5;KCNJ10;KCNJ11;KCNJ8;KCNB1;KCNIP2;KCNJ12;HPN;KCNA4;ABCC9;KCNAB1;PKD2;LRRC55;KCNMB2;KCNK3;KCNH1;CCDC51;HCN1
GO_Biological_Process_2021	cellular amide metabolic process (GO:0043603)	17/115	4.143441e-01	9.197234e-01	0	0	1.088213e+00	9.587790e-01	ACBD6;CPM;ALDH1L1;ACSM2A;ACSM5;MTHFS;GLYAT;CLN8;ACSM2B;SGPL1;FUT7;PCCA;FPGS;MLYCD;FOLR2;ACOT4;GNE
GO_Biological_Process_2021	cellular response to molecule of bacterial origin (GO:0071219)	17/115	4.143441e-01	9.197234e-01	0	0	1.088213e+00	9.587790e-01	IL10;CXCL9;WNT5A;HMGB2;NR1D1;CXCL13;PYCARD;CXCL10;IL6;PABPN1;TNIP2;PDCD4;ADAM9;STAP1;PAF1;TLR4;MYD88
GO_Biological_Process_2021	adenylate cyclase-modulating G protein-coupled receptor signaling pathway (GO:0007188)	24/165	4.173982e-01	9.197234e-01	0	0	1.067840e+00	9.329874e-01	ABCA1;LHCGR;ADCYAP1R1;CXCL9;HTR1D;PDE2A;GLP2R;SCTR;LPAR2;PTH1R;ADRA1B;ADCY8;ADCY6;CRHR2;AKAP12;CXCL10;CALCR;GRK5;ADORA2A;RGS1;CNR1;DRD1;VIP;RAMP1
GO_Biological_Process_2021	acyl-CoA biosynthetic process (GO:0071616)	3/17	4.205502e-01	9.197234e-01	0	0	1.343964e+00	1.164131e+00	MLYCD;PPT2;ACAT1
GO_Biological_Process_2021	aorta morphogenesis (GO:0035909)	3/17	4.205502e-01	9.197234e-01	0	0	1.343964e+00	1.164131e+00	ACVRL1;DLL4;PROX1
GO_Biological_Process_2021	cell surface receptor signaling pathway involved in heart development (GO:0061311)	3/17	4.205502e-01	9.197234e-01	0	0	1.343964e+00	1.164131e+00	DLL4;BMP2;TGFB1
GO_Biological_Process_2021	DNA replication checkpoint signaling (GO:0000076)	3/17	4.205502e-01	9.197234e-01	0	0	1.343964e+00	1.164131e+00	CDT1;CDC45;CDC6
GO_Biological_Process_2021	dolichol-linked oligosaccharide biosynthetic process (GO:0006488)	3/17	4.205502e-01	9.197234e-01	0	0	1.343964e+00	1.164131e+00	ALG6;ALG1;DHDDS
GO_Biological_Process_2021	membrane depolarization during cardiac muscle cell action potential (GO:0086012)	3/17	4.205502e-01	9.197234e-01	0	0	1.343964e+00	1.164131e+00	ANK2;SCN3B;TRPM4
GO_Biological_Process_2021	negative regulation of ATPase activity (GO:0032780)	3/17	4.205502e-01	9.197234e-01	0	0	1.343964e+00	1.164131e+00	PPIF;TSC1;TNNI3
GO_Biological_Process_2021	negative regulation of insulin secretion (GO:0046676)	3/17	4.205502e-01	9.197234e-01	0	0	1.343964e+00	1.164131e+00	KCNJ11;KCNB1;BMP8A
GO_Biological_Process_2021	negative regulation of peptidyl-threonine phosphorylation (GO:0010801)	3/17	4.205502e-01	9.197234e-01	0	0	1.343964e+00	1.164131e+00	CADM4;DDIT4;CALM1
GO_Biological_Process_2021	phosphate ion transport (GO:0006817)	3/17	4.205502e-01	9.197234e-01	0	0	1.343964e+00	1.164131e+00	SLC20A2;SLC20A1;SLC25A10
GO_Biological_Process_2021	positive regulation of dendrite extension (GO:1903861)	3/17	4.205502e-01	9.197234e-01	0	0	1.343964e+00	1.164131e+00	RNF157;SYT4;RIMS1
GO_Biological_Process_2021	positive regulation of regulated secretory pathway (GO:1903307)	3/17	4.205502e-01	9.197234e-01	0	0	1.343964e+00	1.164131e+00	SYT4;NLGN1;KCNB1
GO_Biological_Process_2021	positive regulation of transcription of Notch receptor target (GO:0007221)	3/17	4.205502e-01	9.197234e-01	0	0	1.343964e+00	1.164131e+00	KAT2B;NOTCH4;DLGAP5
GO_Biological_Process_2021	protein autoprocessing (GO:0016540)	3/17	4.205502e-01	9.197234e-01	0	0	1.343964e+00	1.164131e+00	FAM111A;PCSK9;OMA1
GO_Biological_Process_2021	protein heterooligomerization (GO:0051291)	3/17	4.205502e-01	9.197234e-01	0	0	1.343964e+00	1.164131e+00	TMEM120B;MAT2A;PKD2
GO_Biological_Process_2021	purine ribonucleotide transport (GO:0015868)	3/17	4.205502e-01	9.197234e-01	0	0	1.343964e+00	1.164131e+00	LRRC8D;SLC25A4;SLC25A24
GO_Biological_Process_2021	regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion (GO:0010881)	3/17	4.205502e-01	9.197234e-01	0	0	1.343964e+00	1.164131e+00	GSTO1;ANK2;CALM1
GO_Biological_Process_2021	regulation of cellular respiration (GO:0043457)	3/17	4.205502e-01	9.197234e-01	0	0	1.343964e+00	1.164131e+00	IFNG;PRDM16;IFNAR1
GO_Biological_Process_2021	regulation of cellular response to growth factor stimulus (GO:0090287)	3/17	4.205502e-01	9.197234e-01	0	0	1.343964e+00	1.164131e+00	XIAP;PCSK6;ZDHHC17
GO_Biological_Process_2021	regulation of receptor recycling (GO:0001919)	3/17	4.205502e-01	9.197234e-01	0	0	1.343964e+00	1.164131e+00	TRAT1;PCSK9;VAMP3
GO_Biological_Process_2021	reverse cholesterol transport (GO:0043691)	3/17	4.205502e-01	9.197234e-01	0	0	1.343964e+00	1.164131e+00	ABCA1;CETP;CLU
GO_Biological_Process_2021	snRNA metabolic process (GO:0016073)	3/17	4.205502e-01	9.197234e-01	0	0	1.343964e+00	1.164131e+00	INTS2;INTS7;RBM7
GO_Biological_Process_2021	synaptic vesicle membrane organization (GO:0048499)	3/17	4.205502e-01	9.197234e-01	0	0	1.343964e+00	1.164131e+00	SYNGR2;STX4;STX2
GO_Biological_Process_2021	negative regulation of cellular component organization (GO:0051129)	12/80	4.209934e-01	9.197234e-01	0	0	1.106952e+00	9.576662e-01	DDX3X;HSPA5;SRC;RDX;PACSIN3;HSPA2;CLU;TERF2;PRKCZ;EPHA3;RAPGEF3;BMP6
GO_Biological_Process_2021	insulin receptor signaling pathway (GO:0008286)	11/73	4.222509e-01	9.197234e-01	0	0	1.112886e+00	9.594805e-01	FER;PIK3CA;APC;CAV2;PIK3R3;PIK3R2;ATP6V1E1;ATP6V0E2;PDK2;SH2B2;ATP6V0A1
GO_Biological_Process_2021	response to molecule of bacterial origin (GO:0002237)	11/73	4.222509e-01	9.197234e-01	0	0	1.112886e+00	9.594805e-01	IL10;FER;IL6;MAPKAPK3;CD6;MAPKAPK2;HMGB2;LGALS9;NOS1;TLR4;IFNAR1
GO_Biological_Process_2021	fatty acid oxidation (GO:0019395)	9/59	4.245426e-01	9.197234e-01	0	0	1.129037e+00	9.672946e-01	ADH4;CYP24A1;AUH;ACOX1;ALOX15;ACAA1;HADH;ADH7;ACAT1
GO_Biological_Process_2021	apoptotic nuclear changes (GO:0030262)	4/24	4.246837e-01	9.197234e-01	0	0	1.254387e+00	1.074270e+00	TOP2A;ACVR1C;HMGB2;DNASE2
GO_Biological_Process_2021	axon extension (GO:0048675)	4/24	4.246837e-01	9.197234e-01	0	0	1.254387e+00	1.074270e+00	HSP90AA1;CDK5;SLIT3;SEMA3F
GO_Biological_Process_2021	carbohydrate biosynthetic process (GO:0016051)	4/24	4.246837e-01	9.197234e-01	0	0	1.254387e+00	1.074270e+00	B4GALT1;FUT7;ST3GAL3;ST6GALNAC6
GO_Biological_Process_2021	cellular response to catecholamine stimulus (GO:0071870)	4/24	4.246837e-01	9.197234e-01	0	0	1.254387e+00	1.074270e+00	NR4A3;DRD1;ADCY6;GABPA
GO_Biological_Process_2021	extracellular matrix assembly (GO:0085029)	4/24	4.246837e-01	9.197234e-01	0	0	1.254387e+00	1.074270e+00	TGFB1;TNXB;HAS3;ATP7A
GO_Biological_Process_2021	heterochromatin assembly (GO:0031507)	4/24	4.246837e-01	9.197234e-01	0	0	1.254387e+00	1.074270e+00	HELLS;FAM172A;HMGA1;EZH1
GO_Biological_Process_2021	long-chain fatty-acyl-CoA metabolic process (GO:0035336)	4/24	4.246837e-01	9.197234e-01	0	0	1.254387e+00	1.074270e+00	DGAT2;ACSL1;ELOVL2;ELOVL3
GO_Biological_Process_2021	lymphocyte activation involved in immune response (GO:0002285)	4/24	4.246837e-01	9.197234e-01	0	0	1.254387e+00	1.074270e+00	CD74;IFNK;LCP1;IFNA8
GO_Biological_Process_2021	mammary gland development (GO:0030879)	4/24	4.246837e-01	9.197234e-01	0	0	1.254387e+00	1.074270e+00	CAV1;NOTCH4;CSN2;WNT2
GO_Biological_Process_2021	negative regulation of protein tyrosine kinase activity (GO:0061099)	4/24	4.246837e-01	9.197234e-01	0	0	1.254387e+00	1.074270e+00	ZGPAT;SH3BP5L;CAV1;MVP
GO_Biological_Process_2021	neuromuscular junction development (GO:0007528)	4/24	4.246837e-01	9.197234e-01	0	0	1.254387e+00	1.074270e+00	PPFIBP1;DNAJA3;DOK7;AGRN
GO_Biological_Process_2021	porphyrin-containing compound biosynthetic process (GO:0006779)	4/24	4.246837e-01	9.197234e-01	0	0	1.254387e+00	1.074270e+00	ALAS2;SUCLA2;ALB;HMBS
GO_Biological_Process_2021	positive regulation of carbohydrate metabolic process (GO:0045913)	4/24	4.246837e-01	9.197234e-01	0	0	1.254387e+00	1.074270e+00	PFKFB1;MLXIPL;PFKFB3;IFNG
GO_Biological_Process_2021	positive regulation of cellular response to transforming growth factor beta stimulus (GO:1903846)	4/24	4.246837e-01	9.197234e-01	0	0	1.254387e+00	1.074270e+00	ING2;STK11;ZEB2;GIPC1
GO_Biological_Process_2021	positive regulation of neuron apoptotic process (GO:0043525)	4/24	4.246837e-01	9.197234e-01	0	0	1.254387e+00	1.074270e+00	BACE1;CDK5;FBXW7;PCSK9
GO_Biological_Process_2021	positive regulation of transforming growth factor beta receptor signaling pathway (GO:0030511)	4/24	4.246837e-01	9.197234e-01	0	0	1.254387e+00	1.074270e+00	ING2;STK11;ZEB2;GIPC1
GO_Biological_Process_2021	protein K48-linked deubiquitination (GO:0071108)	4/24	4.246837e-01	9.197234e-01	0	0	1.254387e+00	1.074270e+00	OTUB2;USP8;USP17L2;OTUD3
GO_Biological_Process_2021	regulation of cardiac muscle hypertrophy (GO:0010611)	4/24	4.246837e-01	9.197234e-01	0	0	1.254387e+00	1.074270e+00	NR4A3;P2RX4;CAV3;PARP1
GO_Biological_Process_2021	regulation of cell size (GO:0008361)	4/24	4.246837e-01	9.197234e-01	0	0	1.254387e+00	1.074270e+00	RAP1GAP2;VAV3;CAV3;RDX
GO_Biological_Process_2021	regulation of cytokine production involved in immune response (GO:0002718)	4/24	4.246837e-01	9.197234e-01	0	0	1.254387e+00	1.074270e+00	IL10;WNT5A;FFAR2;TRPM4
GO_Biological_Process_2021	cartilage development (GO:0051216)	8/52	4.254905e-01	9.197234e-01	0	0	1.140424e+00	9.745063e-01	BMP2;TGFB1;HYAL1;DDRGK1;HYAL3;ATP7A;HES5;RUNX1
GO_Biological_Process_2021	negative regulation of cellular biosynthetic process (GO:0031327)	8/52	4.254905e-01	9.197234e-01	0	0	1.140424e+00	9.745063e-01	PTGIS;FBXW7;KHSRP;CAV1;RAPGEF2;PROX1;CD34;GLA
GO_Biological_Process_2021	protein homotetramerization (GO:0051289)	8/52	4.254905e-01	9.197234e-01	0	0	1.140424e+00	9.745063e-01	KCNJ12;OSBPL2;KIF25;TK1;PKD2;ACACB;TRPM4;HCN1
GO_Biological_Process_2021	regulation of primary metabolic process (GO:0080090)	19/130	4.255554e-01	9.197234e-01	0	0	1.073767e+00	9.173838e-01	SERPINA3;PRKAB2;CHD9;NR1D2;NR1D1;ACACB;LSS;PSMB10;PSMB8;PSMA5;PSMB5;PSMD4;GPAM;PSMC3;TBL1XR1;PSMC4;PMVK;PSME1;PSME2
GO_Biological_Process_2021	action potential (GO:0001508)	7/45	4.262039e-01	9.197234e-01	0	0	1.155411e+00	9.853777e-01	SCN11A;KCNB1;KCNMB2;SCN9A;AKAP6;SCN4A;SCN3B
GO_Biological_Process_2021	cellular response to radiation (GO:0071478)	7/45	4.262039e-01	9.197234e-01	0	0	1.155411e+00	9.853777e-01	BLM;CDKN1A;OPN4;RAD51;EEF1D;INTS7;INO80
GO_Biological_Process_2021	chromosome condensation (GO:0030261)	7/45	4.262039e-01	9.197234e-01	0	0	1.155411e+00	9.853777e-01	TOP2A;AKAP8L;CSNK2A2;NUSAP1;CDK1;NCAPG;NCAPH
GO_Biological_Process_2021	mitotic G2/M transition checkpoint (GO:0044818)	7/45	4.262039e-01	9.197234e-01	0	0	1.155411e+00	9.853777e-01	BLM;CDKN1A;CDK1;CDC6;FOXN3;CDC14C;DTL
GO_Biological_Process_2021	regulation of insulin receptor signaling pathway (GO:0046626)	7/45	4.262039e-01	9.197234e-01	0	0	1.155411e+00	9.853777e-01	PID1;FUT7;SOCS1;PTPN11;VWA2;SIK2;PRKCZ
GO_Biological_Process_2021	'de novo' posttranslational protein folding (GO:0051084)	5/31	4.262173e-01	9.197234e-01	0	0	1.206160e+00	1.028620e+00	SDF2L1;HSPA5;DNAJB4;HSPA2;DNAJC18
GO_Biological_Process_2021	negative regulation of axon extension (GO:0030517)	5/31	4.262173e-01	9.197234e-01	0	0	1.206160e+00	1.028620e+00	SEMA6D;SEMA3B;SEMA3F;DIP2B;RTN4
GO_Biological_Process_2021	negative regulation of response to DNA damage stimulus (GO:2001021)	5/31	4.262173e-01	9.197234e-01	0	0	1.206160e+00	1.028620e+00	CD74;RPS3;TWIST1;MIF;CLU
GO_Biological_Process_2021	phosphatidylethanolamine metabolic process (GO:0046337)	5/31	4.262173e-01	9.197234e-01	0	0	1.206160e+00	1.028620e+00	PLA2G2D;PHOSPHO1;PCYT2;ALOX15;PLA2G10
GO_Biological_Process_2021	prostaglandin metabolic process (GO:0006693)	5/31	4.262173e-01	9.197234e-01	0	0	1.206160e+00	1.028620e+00	CD74;PTGIS;ACOX1;MIF;CES2
GO_Biological_Process_2021	connective tissue development (GO:0061448)	6/38	4.265365e-01	9.197234e-01	0	0	1.176025e+00	1.002040e+00	PGRMC2;DDRGK1;HYAL1;HYAL3;ATP7A;HES5
GO_Biological_Process_2021	mRNA destabilization (GO:0061157)	6/38	4.265365e-01	9.197234e-01	0	0	1.176025e+00	1.002040e+00	FTO;MOV10;KHSRP;PLEKHN1;MEX3D;TARDBP
GO_Biological_Process_2021	negative regulation of endothelial cell migration (GO:0010596)	6/38	4.265365e-01	9.197234e-01	0	0	1.176025e+00	1.002040e+00	ACVRL1;DLL4;MECP2;ANGPT4;TGFB1;PTPRM
GO_Biological_Process_2021	positive regulation of production of molecular mediator of immune response (GO:0002702)	6/38	4.265365e-01	9.197234e-01	0	0	1.176025e+00	1.002040e+00	IL10;IL6;WNT5A;FFAR2;STX4;VAMP3
GO_Biological_Process_2021	lipid transport (GO:0006869)	16/109	4.309001e-01	9.197234e-01	0	0	1.079185e+00	9.085429e-01	ABCA1;CETP;SLC10A6;ABCC2;PEX19;ACSL1;ABCA6;SPNS2;OSBPL2;ABCA9;ABCB11;CLN8;SLCO1C1;PEX3;CD36;APOL2
GO_Biological_Process_2021	regulation of protein catabolic process (GO:0042176)	15/102	4.327722e-01	9.197234e-01	0	0	1.081493e+00	9.057981e-01	HACE1;EGLN2;WNT5A;AXIN1;SNX3;MAD2L2;APC;HGS;RAB26;CHEK2;GPC3;ATP13A2;TMEM9;VIP;DTL
GO_Biological_Process_2021	metal ion transport (GO:0030001)	13/88	4.366718e-01	9.197234e-01	0	0	1.087227e+00	9.008472e-01	MMGT1;TRPC1;CAV1;CAMK2A;ITPR1;PSEN2;CSN2;PKD2;CACNG8;CCL8;CCL5;NMUR1;RAMP1
GO_Biological_Process_2021	regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043122)	32/224	4.376280e-01	9.197234e-01	0	0	1.045544e+00	8.640227e-01	RNF31;GPR89A;SLC20A1;EDA2R;PYCARD;UBD;NUP62;CCR7;LGALS9;CCL19;IKBKE;BRD4;CD74;MAP3K3;WNT5A;SHISA5;TRAF2;NR1D1;TRAF1;RHOC;ZDHHC17;MID2;BST2;PINK1;EEF1D;TNIP2;CLEC6A;TERF2IP;TRIM59;RBCK1;MYD88;BIRC3
GO_Biological_Process_2021	proteolysis involved in cellular protein catabolic process (GO:0051603)	11/74	4.408041e-01	9.197234e-01	0	0	1.095157e+00	8.971030e-01	CLPP;GZMA;FBXL17;CHMP4B;PMAIP1;ISG15;CTSF;OMA1;NR1D1;PRPF19;LGMN
GO_Biological_Process_2021	ubiquitin-dependent protein catabolic process (GO:0006511)	50/354	4.429326e-01	9.197234e-01	0	0	1.031842e+00	8.402681e-01	UBXN1;KIF14;BUB1B;UBE2L6;PTPN23;CDC20;PSMD4;PTTG1;DTX3L;FBXW11;FBXW7;VPS37D;UBE4B;RNF40;PSMA5;KCTD10;TBL1XR1;PSME1;PSME2;RBCK1;KCTD17;DTL;RNF34;UHRF1;UBR3;ANAPC10;AURKB;PSMB10;ANAPC11;AURKA;PSMB5;MTA1;UBD;BUB3;UBQLN2;HACE1;UBE2I;CRBN;UBE2B;UBE2C;SIAH2;FBXL17;KLHL3;PSMB8;KLHL20;PINK1;PSMC3;UBXN11;PSMC4;ERCC8
GO_Biological_Process_2021	regulation of epidermal growth factor receptor signaling pathway (GO:0042058)	10/67	4.429675e-01	9.197234e-01	0	0	1.100380e+00	8.959938e-01	BTC;FER;HGS;MVP;SHKBP1;NUP62;CDH13;EPS15L1;ARHGEF7;MMP9
GO_Biological_Process_2021	response to organic cyclic compound (GO:0014070)	9/60	4.452004e-01	9.197234e-01	0	0	1.106835e+00	8.956849e-01	TGFB1;CYP24A1;MRGPRX1;CCL5;SLC1A1;IL18;CYP1A1;PMAIP1;CSN1S1
GO_Biological_Process_2021	regulation of protein kinase activity (GO:0045859)	16/110	4.461123e-01	9.197234e-01	0	0	1.067642e+00	8.617838e-01	DAXX;CDKN1A;CAV3;MMD;PRKRIP1;JTB;PYDC1;RAPGEF2;ANKRD54;TAF7;SNX9;CCR7;ITGB1BP1;MAPRE3;CCL19;LAT
GO_Biological_Process_2021	negative regulation of cytokine production (GO:0001818)	26/182	4.498104e-01	9.197234e-01	0	0	1.045443e+00	8.352351e-01	CUEDC2;UBA7;LEF1;UBE2L6;PYCARD;IL12B;CCR7;LGALS9;VSIG4;TIGIT;CD34;IKBKE;MAP2K5;IL10;SFTPD;FOXJ1;ISG15;KLF4;FOXP3;IL6;IFNG;BCL3;PDCD4;PTPN6;TLR4;ASB1
GO_Biological_Process_2021	cellular response to ketone (GO:1901655)	6/39	4.523036e-01	9.197234e-01	0	0	1.140321e+00	9.047327e-01	MAP4K1;SRC;KLF9;ADCY8;PCK1;ADCY6
GO_Biological_Process_2021	negative regulation of protein secretion (GO:0050709)	6/39	4.523036e-01	9.197234e-01	0	0	1.140321e+00	9.047327e-01	KCNJ11;KCNB1;DPH3;BMP8A;ERP29;IL12B
GO_Biological_Process_2021	organophosphate biosynthetic process (GO:0090407)	6/39	4.523036e-01	9.197234e-01	0	0	1.140321e+00	9.047327e-01	GNPAT;PCYT2;GK;GPAM;MBOAT1;MOCS1
