Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Reactome_2022	Xenobiotics R-HSA-211981	4/24	4.246837e-01	8.948054e-01	0	0	1.254387e+00	1.074270e+00	ARNT2;CYP1A1;CYP2C19;CYP3A4
Reactome_2022	Metabolism Of Non-Coding RNA R-HSA-194441	8/52	4.254905e-01	8.948054e-01	0	0	1.140424e+00	9.745063e-01	SNRPD2;NUP210;NUP62;PHAX;GEMIN6;NUP43;SNRPF;SNRPB
Reactome_2022	Host Interactions Of HIV Factors R-HSA-162909	19/130	4.255554e-01	8.948054e-01	0	0	1.073767e+00	9.173838e-01	NUP210;CUL5;HMGA1;RNASE1;PSMB10;PSMB8;PSMA5;PSMB5;PSMD4;PSMC3;PSMC4;NUP62;PSME1;AP2S1;RCC1;PSME2;NUP43;SLC25A4;SKP1
Reactome_2022	Bile Acid And Bile Salt Metabolism R-HSA-194068	7/45	4.262039e-01	8.948054e-01	0	0	1.155411e+00	9.853777e-01	CYP27A1;PTGIS;OSBPL2;ALB;ABCB11;CYP46A1;CYP8B1
Reactome_2022	Diseases Associated With TLR Signaling Cascade R-HSA-5602358	5/31	4.262173e-01	8.948054e-01	0	0	1.206160e+00	1.028620e+00	NFKBIA;CD36;TLR4;MYD88;NFKB2
Reactome_2022	Nicotinate Metabolism R-HSA-196807	5/31	4.262173e-01	8.948054e-01	0	0	1.206160e+00	1.028620e+00	NT5E;PTGIS;NMNAT2;PARP9;CYP8B1
Reactome_2022	Apoptotic Cleavage Of Cellular Proteins R-HSA-111465	6/38	4.265365e-01	8.948054e-01	0	0	1.176025e+00	1.002040e+00	TJP1;CASP7;PROC;CASP6;ADD1;LMNB1
Reactome_2022	Diseases Of Mitotic Cell Cycle R-HSA-9675126	6/38	4.265365e-01	8.948054e-01	0	0	1.176025e+00	1.002040e+00	CDKN1A;DAXX;UBE2C;ATRX;ANAPC10;ANAPC11
Reactome_2022	FCGR3A-mediated IL10 Synthesis R-HSA-9664323	6/38	4.265365e-01	8.948054e-01	0	0	1.176025e+00	1.002040e+00	IL10;SRC;ITPR1;ADCY8;CALM1;ADCY6
Reactome_2022	Fatty Acid Metabolism R-HSA-8978868	25/173	4.279100e-01	8.965476e-01	0	0	1.059678e+00	8.994995e-01	ALOX15;CYP2C19;MLYCD;ACAA1;HADH;ACBD6;CBR1;CPT1A;PRKAB2;ACBD5;PTGIS;ACSL1;ELOVL2;CYP4F3;ELOVL3;CYP4F11;CYP8B1;NUDT7;CYP2U1;PCCA;ACOX1;MAPKAPK2;CYP1A1;DPEP1;ACOT4
Reactome_2022	MyD88 Dependent Cascade Initiated On Endosome R-HSA-975155	15/102	4.327722e-01	9.044390e-01	0	0	1.081493e+00	9.057981e-01	FBXW11;NFKB2;NFKBIA;MAPK10;PPP2R1B;MAPKAPK3;TNIP2;RPS6KA2;RPS6KA1;MAPKAPK2;IRF7;TLR4;MYD88;SKP1;MAP2K6
Reactome_2022	Potassium Channels R-HSA-1296071	15/102	4.327722e-01	9.044390e-01	0	0	1.081493e+00	9.057981e-01	KCNH5;KCNJ10;KCNJ11;KCNJ8;KCNB1;KCNJ12;KCNA4;ABCC9;KCNAB1;GNG11;GNG5;UBD;KCNK3;KCNH1;HCN1
Reactome_2022	Centrosome Maturation R-HSA-380287	12/81	4.387069e-01	9.057125e-01	0	0	1.090846e+00	8.987737e-01	HSP90AA1;TUBA1A;ODF2;NDE1;CDK1;TUBGCP5;CEP250;NEK2;TUBG2;CDK11B;HAUS2;PAFAH1B1
Reactome_2022	RHOG GTPase Cycle R-HSA-9013408	11/74	4.408041e-01	9.057125e-01	0	0	1.095157e+00	8.971030e-01	VAV3;PGRMC2;ARHGDIA;STBD1;CAV1;MCAM;ITSN1;ARHGDIB;ESYT1;KALRN;VAMP3
Reactome_2022	RNA Polymerase II Transcribes snRNA Genes R-HSA-6807505	11/74	4.408041e-01	9.057125e-01	0	0	1.095157e+00	8.971030e-01	TBP;SNAPC2;POLR2C;SRRT;INTS2;PHAX;POLR2G;INTS7;TAF6;GTF2F1;POLR2I
Reactome_2022	Defective CFTR Causes Cystic Fibrosis R-HSA-5678895	9/60	4.452004e-01	9.057125e-01	0	0	1.106835e+00	8.956849e-01	PSMA5;PSMB5;PSMD4;PSMC3;PSMC4;PSME1;PSME2;PSMB10;PSMB8
Reactome_2022	rRNA Modification In Nucleus And Cytosol R-HSA-6790901	9/60	4.452004e-01	9.057125e-01	0	0	1.106835e+00	8.956849e-01	RPS9;TBL3;DDX49;NOP2;FCF1;WDR75;IMP4;RPS2;RRP9
Reactome_2022	Nuclear Receptor Transcription Pathway R-HSA-383280	8/53	4.475042e-01	9.057125e-01	0	0	1.115016e+00	8.965501e-01	NR4A1;NR4A3;THRA;NR1D2;RORB;NR1D1;RXRG;NR2F6
Reactome_2022	Toll Like Receptor 3 (TLR3) Cascade R-HSA-168164	15/103	4.485055e-01	9.057125e-01	0	0	1.069141e+00	8.572743e-01	FBXW11;NFKB2;NFKBIA;MAPK10;PPP2R1B;MAPKAPK3;TNIP2;RPS6KA2;RPS6KA1;MAPKAPK2;IRF7;IKBKE;SKP1;MAP2K6;BIRC3
Reactome_2022	Toll Like Receptor 7/8 (TLR7/8) Cascade R-HSA-168181	15/103	4.485055e-01	9.057125e-01	0	0	1.069141e+00	8.572743e-01	FBXW11;NFKB2;NFKBIA;MAPK10;PPP2R1B;MAPKAPK3;TNIP2;RPS6KA2;RPS6KA1;MAPKAPK2;IRF7;TLR4;MYD88;SKP1;MAP2K6
Reactome_2022	Neurotransmitter Receptors And Postsynaptic Signal Transmission R-HSA-112314	26/182	4.498104e-01	9.057125e-01	0	0	1.045443e+00	8.352351e-01	GRIA1;SRC;GRIK5;CHRNA6;CAMK2A;GRIK1;ADCY8;ADCY6;CACNG8;GNG5;RPS6KA2;UBD;RPS6KA1;AP2S1;GRIA3;GABRA2;PRKAB2;KCNJ10;KCNJ12;HTR3C;RNASE1;GNG11;CAMK4;LGALS12;CALM1;ARHGEF7
Reactome_2022	Protein Folding R-HSA-391251	14/96	4.510051e-01	9.057125e-01	0	0	1.070863e+00	8.527029e-01	CCT3;FBXW7;CSNK2A2;TBCB;TUBA4B;GNG11;TUBA3E;TUBA3D;TUBA1A;TUBA3C;GNG5;TCP1;FBXO6;PFDN6
Reactome_2022	Ion Channel Transport R-HSA-983712	25/175	4.520489e-01	9.057125e-01	0	0	1.045427e+00	8.300322e-01	ATP8A2;TTYH3;CAMK2A;CLCN2;ATP6V1E1;ATP7A;ATP6V0E2;TRPM3;ATP6V0A1;TRPM4;ATP13A1;TRPC1;TRPV3;ANO9;ANO6;ANO7;MCOLN2;ANO2;ANO3;TRDN;TPCN1;OSTM1;ATP13A2;CALM1;CUTC
Reactome_2022	DAG And IP3 Signaling R-HSA-1489509	6/39	4.523036e-01	9.057125e-01	0	0	1.140321e+00	9.047327e-01	CAMK4;CAMK2A;ITPR1;ADCY8;CALM1;ADCY6
Reactome_2022	Activation Of Pre-Replicative Complex R-HSA-68962	5/32	4.547473e-01	9.057125e-01	0	0	1.161420e+00	9.152146e-01	CDT1;CDC45;POLE2;MCM5;CDC6
Reactome_2022	Gluconeogenesis R-HSA-70263	5/32	4.547473e-01	9.057125e-01	0	0	1.161420e+00	9.152146e-01	PROC;PGK1;ALDOC;SLC25A10;PCK1
Reactome_2022	RAF Activation R-HSA-5673000	5/32	4.547473e-01	9.057125e-01	0	0	1.161420e+00	9.152146e-01	MAP2K2;PPP2R1B;SRC;CAMK2A;CALM1
Reactome_2022	Signaling By NOTCH2 R-HSA-1980145	5/32	4.547473e-01	9.057125e-01	0	0	1.161420e+00	9.152146e-01	APH1A;DLL4;PSENEN;PSEN2;HES5
Reactome_2022	Termination Of Translesion DNA Synthesis R-HSA-5656169	5/32	4.547473e-01	9.057125e-01	0	0	1.161420e+00	9.152146e-01	UBA7;RFC2;POLE2;UBE2L6;ISG15
Reactome_2022	Mitochondrial Translation Initiation R-HSA-5368286	12/82	4.563853e-01	9.057125e-01	0	0	1.075199e+00	8.434056e-01	GADD45GIP1;MRPS26;MRPL51;MRPS34;MRPL14;AURKAIP1;MRPL12;MRPL23;CHCHD1;MRPL24;MRPS18C;MRPL55
Reactome_2022	Basigin Interactions R-HSA-210991	4/25	4.570986e-01	9.057125e-01	0	0	1.194585e+00	9.351880e-01	SLC7A6;CAV1;SLC7A10;L1CAM
Reactome_2022	Defective HDR Thru Homologous Recombination (HRR) Due To BRCA1 Loss-Of-Function R-HSA-9701192	4/25	4.570986e-01	9.057125e-01	0	0	1.194585e+00	9.351880e-01	BLM;RAD51;EXO1;RMI1
Reactome_2022	Inactivation Of CSF3 (G-CSF) Signaling R-HSA-9705462	4/25	4.570986e-01	9.057125e-01	0	0	1.194585e+00	9.351880e-01	CSF3;SOCS1;CUL5;TYK2
Reactome_2022	Ephrin Signaling R-HSA-3928664	3/18	4.590212e-01	9.057125e-01	0	0	1.254294e+00	9.766671e-01	SRC;ARHGEF7;RNASE1
Reactome_2022	IRAK4 Deficiency (TLR2/4) R-HSA-5603041	3/18	4.590212e-01	9.057125e-01	0	0	1.254294e+00	9.766671e-01	CD36;TLR4;MYD88
Reactome_2022	Lewis Blood Group Biosynthesis R-HSA-9037629	3/18	4.590212e-01	9.057125e-01	0	0	1.254294e+00	9.766671e-01	FUT7;ST3GAL3;ST6GALNAC6
Reactome_2022	Norepinephrine Neurotransmitter Release Cycle R-HSA-181430	3/18	4.590212e-01	9.057125e-01	0	0	1.254294e+00	9.766671e-01	RIMS1;STXBP1;VAMP2
Reactome_2022	PI-3K cascade:FGFR3 R-HSA-5654710	3/18	4.590212e-01	9.057125e-01	0	0	1.254294e+00	9.766671e-01	FGF8;PIK3CA;PTPN11
Reactome_2022	Phospholipase C-mediated Cascade; FGFR2 R-HSA-5654221	3/18	4.590212e-01	9.057125e-01	0	0	1.254294e+00	9.766671e-01	FGF7;FGF8;FGF3
Reactome_2022	Pre-NOTCH Processing In Golgi R-HSA-1912420	3/18	4.590212e-01	9.057125e-01	0	0	1.254294e+00	9.766671e-01	B4GALT1;NOTCH4;ST3GAL3
Reactome_2022	RORA Activates Gene Expression R-HSA-1368082	3/18	4.590212e-01	9.057125e-01	0	0	1.254294e+00	9.766671e-01	CPT1A;CHD9;TBL1XR1
Reactome_2022	Signaling By FLT3 Fusion Proteins R-HSA-9703465	3/18	4.590212e-01	9.057125e-01	0	0	1.254294e+00	9.766671e-01	CDKN1A;PIK3CA;SPTBN1
Reactome_2022	ATF6 (ATF6-alpha) Activates Chaperones R-HSA-381033	2/11	4.591649e-01	9.057125e-01	0	0	1.393638e+00	1.084732e+00	HSPA5;CALR
Reactome_2022	CLEC7A (Dectin-1) Induces NFAT Activation R-HSA-5607763	2/11	4.591649e-01	9.057125e-01	0	0	1.393638e+00	1.084732e+00	ITPR1;CALM1
Reactome_2022	Carnitine Metabolism R-HSA-200425	2/11	4.591649e-01	9.057125e-01	0	0	1.393638e+00	1.084732e+00	CPT1A;PRKAB2
Reactome_2022	Dermatan Sulfate Biosynthesis R-HSA-2022923	2/11	4.591649e-01	9.057125e-01	0	0	1.393638e+00	1.084732e+00	DSEL;BGN
Reactome_2022	Ethanol Oxidation R-HSA-71384	2/11	4.591649e-01	9.057125e-01	0	0	1.393638e+00	1.084732e+00	ADH1A;ADH7
Reactome_2022	Interleukin-27 Signaling R-HSA-9020956	2/11	4.591649e-01	9.057125e-01	0	0	1.393638e+00	1.084732e+00	TYK2;IL27RA
Reactome_2022	Pexophagy R-HSA-9664873	2/11	4.591649e-01	9.057125e-01	0	0	1.393638e+00	1.084732e+00	MAP1LC3B;EPAS1
Reactome_2022	Phenylalanine And Tyrosine Metabolism R-HSA-8963691	2/11	4.591649e-01	9.057125e-01	0	0	1.393638e+00	1.084732e+00	GSTZ1;IL4I1
Reactome_2022	Pyrimidine Salvage R-HSA-73614	2/11	4.591649e-01	9.057125e-01	0	0	1.393638e+00	1.084732e+00	TK2;TK1
Reactome_2022	Regulation Of BACH1 Activity R-HSA-9708530	2/11	4.591649e-01	9.057125e-01	0	0	1.393638e+00	1.084732e+00	FBXL17;SKP1
Reactome_2022	Regulation Of Gene Expression By Hypoxia-inducible Factor R-HSA-1234158	2/11	4.591649e-01	9.057125e-01	0	0	1.393638e+00	1.084732e+00	EPAS1;HIF3A
Reactome_2022	SLBP Dependent Processing Of Replication-Dependent Histone Pre-mRNAs R-HSA-77588	2/11	4.591649e-01	9.057125e-01	0	0	1.393638e+00	1.084732e+00	SNRPF;SNRPB
Reactome_2022	Serotonin Receptors R-HSA-390666	2/11	4.591649e-01	9.057125e-01	0	0	1.393638e+00	1.084732e+00	HTR1D;HTR4
Reactome_2022	Signaling By Leptin R-HSA-2586552	2/11	4.591649e-01	9.057125e-01	0	0	1.393638e+00	1.084732e+00	LEP;PTPN11
Reactome_2022	Signaling By PDGFRA Extracellular Domain Mutants R-HSA-9673770	2/11	4.591649e-01	9.057125e-01	0	0	1.393638e+00	1.084732e+00	PIK3CA;PIK3R2
Reactome_2022	Synthesis Of PIPs At Late Endosome Membrane R-HSA-1660517	2/11	4.591649e-01	9.057125e-01	0	0	1.393638e+00	1.084732e+00	MTMR9;MTM1
Reactome_2022	Unwinding Of DNA R-HSA-176974	2/11	4.591649e-01	9.057125e-01	0	0	1.393638e+00	1.084732e+00	CDC45;MCM5
Reactome_2022	Extracellular Matrix Organization R-HSA-1474244	41/291	4.597420e-01	9.057686e-01	0	0	1.028722e+00	7.994091e-01	TNXB;PCOLCE2;COL11A1;ITGB3;LAMA4;NRXN1;ICAM3;ITGAL;LOXL1;LMNB2;COMP;ADAMTS5;ADAMTS14;EFEMP1;TNN;SPOCK3;COL10A1;NCAM1;TNNI3;ADAMTS8;CTSD;JAM3;CRTAP;TGFB1;CMA1;COL22A1;MMP3;BGN;MMP9;MMP12;MMP11;BMP2;MMP13;PECAM1;ADAM9;ITGA7;ADAM8;TLL1;P4HB;AGRN;PPIB
Reactome_2022	Toll Like Receptor 4 (TLR4) Cascade R-HSA-166016	20/140	4.644678e-01	9.139885e-01	0	0	1.045344e+00	8.016353e-01	FBXW11;PTPN11;NFKB2;NFKBIA;MAPK10;SOCS1;PPP2R1B;MAPKAPK3;TNIP2;RPS6KA2;RPS6KA1;MAPKAPK2;IRF7;CD36;IKBKE;TLR4;MYD88;SKP1;MAP2K6;BIRC3
Reactome_2022	Chaperonin-mediated Protein Folding R-HSA-390466	13/90	4.705272e-01	9.173073e-01	0	0	1.058864e+00	7.982788e-01	CCT3;FBXW7;CSNK2A2;TUBA4B;GNG11;TUBA3E;TUBA3D;TUBA1A;TUBA3C;GNG5;TCP1;FBXO6;PFDN6
Reactome_2022	G Alpha (Z) Signaling Events R-HSA-418597	7/47	4.733561e-01	9.173073e-01	0	0	1.097513e+00	8.208379e-01	RGS17;RGS19;GNG5;ADCY8;ADRA2C;GNG11;ADCY6
Reactome_2022	PKMTs Methylate Histone Lysines R-HSA-3214841	7/47	4.733561e-01	9.173073e-01	0	0	1.097513e+00	8.208379e-01	EHMT2;SETD7;PRDM16;DPY30;SMYD3;NFKB2;EZH2
Reactome_2022	SUMOylation Of RNA Binding Proteins R-HSA-4570464	7/47	4.733561e-01	9.173073e-01	0	0	1.097513e+00	8.208379e-01	UBE2I;HNRNPK;CBX4;NUP210;NUP62;NUP43;HNRNPC
Reactome_2022	Viral Messenger RNA Synthesis R-HSA-168325	7/47	4.733561e-01	9.173073e-01	0	0	1.097513e+00	8.208379e-01	NUP210;POLR2C;NUP62;NUP43;POLR2G;POLR2I;GTF2F1
Reactome_2022	Antigen Processing: Ubiquitination And Proteasome Degradation R-HSA-983168	43/307	4.740868e-01	9.173073e-01	0	0	1.021601e+00	7.624872e-01	TRIM50;RNF34;CUL5;UBA7;MGRN1;UBE2L6;UBR1;ANAPC10;PSMB10;ANAPC11;CDC20;FBXO40;PSMB5;SOCS1;PSMD4;FBXO6;UNKL;SKP1;WSB1;HACE1;UBE2B;DTX3L;FBXW11;FBXW7;UBE2C;SIAH2;KLHL3;PSMB8;PJA2;TRAIP;KLHL20;PSMA5;TRAF7;PSMC3;PSMC4;MKRN1;PSME1;PSME2;ASB4;RBCK1;TRIM11;RNF220;ASB1
Reactome_2022	MyD88:MAL(TIRAP) Cascade Initiated On Plasma Membrane R-HSA-166058	16/112	4.764548e-01	9.173073e-01	0	0	1.045277e+00	7.749503e-01	FBXW11;NFKB2;NFKBIA;MAPK10;SOCS1;PPP2R1B;MAPKAPK3;TNIP2;RPS6KA2;RPS6KA1;MAPKAPK2;CD36;TLR4;MYD88;SKP1;MAP2K6
Reactome_2022	RET Signaling R-HSA-8853659	6/40	4.777954e-01	9.173073e-01	0	0	1.106718e+00	8.173917e-01	PIK3CA;SRC;PIK3R3;PIK3R2;PTPN11;SHANK3
Reactome_2022	Interleukin-17 Signaling R-HSA-448424	10/69	4.817528e-01	9.173073e-01	0	0	1.062955e+00	7.763017e-01	MAPK10;PPP2R1B;MAPKAPK3;FBXW11;TNIP2;RPS6KA2;RPS6KA1;MAPKAPK2;SKP1;MAP2K6
Reactome_2022	CaM Pathway R-HSA-111997	5/33	4.828690e-01	9.173073e-01	0	0	1.119876e+00	8.152806e-01	CAMK4;CAMK2A;ADCY8;CALM1;ADCY6
Reactome_2022	Formation Of Early Elongation Complex R-HSA-113418	5/33	4.828690e-01	9.173073e-01	0	0	1.119876e+00	8.152806e-01	CCNH;POLR2C;POLR2G;POLR2I;GTF2F1
Reactome_2022	Glucagon-type Ligand Receptors R-HSA-420092	5/33	4.828690e-01	9.173073e-01	0	0	1.119876e+00	8.152806e-01	ADCYAP1R1;GNG5;GLP2R;SCTR;GNG11
Reactome_2022	Negative Regulation Of FGFR1 Signaling R-HSA-5654726	5/33	4.828690e-01	9.173073e-01	0	0	1.119876e+00	8.152806e-01	KL;FGF8;SRC;PTPN11;FGF3
Reactome_2022	Signaling By High-Kinase Activity BRAF Mutants R-HSA-6802948	5/33	4.828690e-01	9.173073e-01	0	0	1.119876e+00	8.152806e-01	MAP2K2;VWF;SRC;ITGB3;CSK
Reactome_2022	Signaling To ERKs R-HSA-187687	5/33	4.828690e-01	9.173073e-01	0	0	1.119876e+00	8.152806e-01	MAP2K2;MAPKAPK3;SRC;MAPKAPK2;RALGDS
Reactome_2022	Striated Muscle Contraction R-HSA-390522	5/33	4.828690e-01	9.173073e-01	0	0	1.119876e+00	8.152806e-01	DES;TPM3;TMOD2;TNNC2;TNNI3
Reactome_2022	Hedgehog Off State R-HSA-5610787	14/98	4.834810e-01	9.173073e-01	0	0	1.045244e+00	7.596242e-01	FUZ;ADCY8;ADCY6;PSMB10;PSMB8;PSMA5;PSMB5;PSMD4;PSMC3;PSMC4;TTC21B;PSME1;PSME2;SKP1
Reactome_2022	Signaling By BRAF And RAF1 Fusions R-HSA-6802952	9/62	4.861659e-01	9.173073e-01	0	0	1.064944e+00	7.680430e-01	MAP2K2;VWF;SRC;ITGB3;CAMK2A;AGTRAP;CSK;CALM1;SND1
Reactome_2022	Apoptosis R-HSA-109581	25/178	4.881923e-01	9.173073e-01	0	0	1.024748e+00	7.347916e-01	HMGB2;XIAP;OMA1;ADD1;PSMB10;BBC3;LMNB1;CASP7;PSMB5;PSMD4;CASP6;TP53BP2;PMAIP1;BAK1;GSDMD;PSMB8;PSMA5;TJP1;ARHGAP10;PROC;PSMC3;PSMC4;PSME1;PSME2;TLR4
Reactome_2022	Downstream Signaling Of Activated FGFR4 R-HSA-5654716	4/26	4.888680e-01	9.173073e-01	0	0	1.140219e+00	8.160122e-01	KLB;FGF8;PIK3CA;PTPN11
Reactome_2022	Infection With Mycobacterium Tuberculosis R-HSA-9635486	4/26	4.888680e-01	9.173073e-01	0	0	1.140219e+00	8.160122e-01	HGS;MRC1;PGK1;CORO1A
Reactome_2022	WNT Ligand Biogenesis And Trafficking R-HSA-3238698	4/26	4.888680e-01	9.173073e-01	0	0	1.140219e+00	8.160122e-01	SNX3;WNT3A;WNT5A;WNT2
Reactome_2022	Transport To Golgi And Subsequent Modification R-HSA-948021	23/164	4.944222e-01	9.173073e-01	0	0	1.022972e+00	7.205460e-01	GRIA1;COG8;MCFD2;B4GALT1;SERPINA1;GOSR2;TRAPPC5;ANK2;SPTB;ARFGAP2;DYNC1LI2;F8;TMEM115;CAPZA1;CHST10;CAPZA2;CNIH2;B4GALT6;FOLR2;ACTR10;SPTBN1;COPE;ARF5
Reactome_2022	Post-translational Protein Phosphorylation R-HSA-8957275	15/106	4.954378e-01	9.173073e-01	0	0	1.033714e+00	7.259912e-01	SERPINA1;SERPIND1;SHISA5;PCSK9;LMNB2;CKAP4;IL6;PROC;ALB;GPC3;TRIM26;TNNI3;P4HB;APOB;PNPLA2
Reactome_2022	Assembly Of Active LPL And LIPC Lipase Complexes R-HSA-8963889	3/19	4.963492e-01	9.173073e-01	0	0	1.175832e+00	8.236420e-01	LPL;PCSK6;GPIHBP1
Reactome_2022	GABA Synthesis, Release, Reuptake And Degradation R-HSA-888590	3/19	4.963492e-01	9.173073e-01	0	0	1.175832e+00	8.236420e-01	RIMS1;STXBP1;VAMP2
Reactome_2022	Initiation Of Nuclear Envelope (NE) Reformation R-HSA-2995383	3/19	4.963492e-01	9.173073e-01	0	0	1.175832e+00	8.236420e-01	CCNB2;CDK1;LMNB1
Reactome_2022	Nicotinamide Salvaging R-HSA-197264	3/19	4.963492e-01	9.173073e-01	0	0	1.175832e+00	8.236420e-01	PTGIS;PARP9;CYP8B1
Reactome_2022	PKA-mediated Phosphorylation Of CREB R-HSA-111931	3/19	4.963492e-01	9.173073e-01	0	0	1.175832e+00	8.236420e-01	ADCY8;CALM1;ADCY6
Reactome_2022	RAS Processing R-HSA-9648002	3/19	4.963492e-01	9.173073e-01	0	0	1.175832e+00	8.236420e-01	PRKG2;USP17L2;CALM1
Reactome_2022	Regulation Of TP53 Activity Thru Methylation R-HSA-6804760	3/19	4.963492e-01	9.173073e-01	0	0	1.175832e+00	8.236420e-01	EHMT2;CHEK2;JMY
Reactome_2022	SUMOylation Of Transcription Factors R-HSA-3232118	3/19	4.963492e-01	9.173073e-01	0	0	1.175832e+00	8.236420e-01	UBE2I;MTA1;MITF
Reactome_2022	Scavenging By Class A Receptors R-HSA-3000480	3/19	4.963492e-01	9.173073e-01	0	0	1.175832e+00	8.236420e-01	CALR;MASP1;APOB
Reactome_2022	Transcription Of E2F Targets Under Negative Control By DREAM Complex R-HSA-1362277	3/19	4.963492e-01	9.173073e-01	0	0	1.175832e+00	8.236420e-01	TOP2A;RBL2;CDC6
Reactome_2022	Activated TAK1 Mediates P38 MAPK Activation R-HSA-450302	3/19	4.963492e-01	9.173073e-01	0	0	1.175832e+00	8.236420e-01	MAPKAPK3;MAPKAPK2;MAP2K6
Reactome_2022	IRE1alpha Activates Chaperones R-HSA-381070	7/48	4.965703e-01	9.173073e-01	0	0	1.070682e+00	7.495097e-01	ZBTB17;SERP1;HSPA5;GOSR2;DNAJB11;HDGF;ADD1
Reactome_2022	Inhibition Of DNA Recombination At Telomere R-HSA-9670095	7/48	4.965703e-01	9.173073e-01	0	0	1.070682e+00	7.495097e-01	DAXX;POLR2C;ATRX;TERF2IP;POLR2G;POLR2I;TERF2
Reactome_2022	Carboxyterminal Post-Translational Modifications Of Tubulin R-HSA-8955332	6/41	5.029223e-01	9.173073e-01	0	0	1.075035e+00	7.388927e-01	TUBB8;TUBA3E;TUBA3D;TUBA1A;TUBA3C;AGBL2
Reactome_2022	Activation Of RAC1 R-HSA-428540	2/12	5.065668e-01	9.173073e-01	0	0	1.254202e+00	8.529814e-01	ARHGEF7;RNASE1
Reactome_2022	Activation Of TFAP2 (AP-2) Family Of Transcription Factors R-HSA-8866907	2/12	5.065668e-01	9.173073e-01	0	0	1.254202e+00	8.529814e-01	WWOX;CITED4
Reactome_2022	Butyrophilin (BTN) Family Interactions R-HSA-8851680	2/12	5.065668e-01	9.173073e-01	0	0	1.254202e+00	8.529814e-01	BTNL9;CD209
Reactome_2022	CD28 Dependent Vav1 Pathway R-HSA-389359	2/12	5.065668e-01	9.173073e-01	0	0	1.254202e+00	8.529814e-01	ARHGEF7;RNASE1
Reactome_2022	CREB1 Phosphorylation Thru Activation Of Adenylate Cyclase R-HSA-442720	2/12	5.065668e-01	9.173073e-01	0	0	1.254202e+00	8.529814e-01	ADCY8;CALM1
Reactome_2022	Glutathione Synthesis And Recycling R-HSA-174403	2/12	5.065668e-01	9.173073e-01	0	0	1.254202e+00	8.529814e-01	GCLC;CNDP2
Reactome_2022	Interleukin-35 Signaling R-HSA-8984722	2/12	5.065668e-01	9.173073e-01	0	0	1.254202e+00	8.529814e-01	TYK2;IL27RA
Reactome_2022	Maturation Of Nucleoprotein R-HSA-9683610	2/12	5.065668e-01	9.173073e-01	0	0	1.254202e+00	8.529814e-01	UBE2I;PARP9
Reactome_2022	Pregnenolone Biosynthesis R-HSA-196108	2/12	5.065668e-01	9.173073e-01	0	0	1.254202e+00	8.529814e-01	CD163L1;STARD3NL
Reactome_2022	TICAM1-dependent Activation Of IRF3/IRF7 R-HSA-9013973	2/12	5.065668e-01	9.173073e-01	0	0	1.254202e+00	8.529814e-01	IRF7;IKBKE
Reactome_2022	TP53 Regulates Transcription Of Death Receptors And Ligands R-HSA-6803211	2/12	5.065668e-01	9.173073e-01	0	0	1.254202e+00	8.529814e-01	TP53BP2;TNFRSF10D
Reactome_2022	Telomere C-strand Synthesis Initiation R-HSA-174430	2/12	5.065668e-01	9.173073e-01	0	0	1.254202e+00	8.529814e-01	TERF2IP;TERF2
Reactome_2022	Detoxification Of Reactive Oxygen Species R-HSA-3299685	5/34	5.104686e-01	9.173073e-01	0	0	1.081196e+00	7.270248e-01	GPX3;CYBA;GLYAT;P4HB;ATP7A
Reactome_2022	Negative Regulation Of FGFR2 Signaling R-HSA-5654727	5/34	5.104686e-01	9.173073e-01	0	0	1.081196e+00	7.270248e-01	FGF7;FGF8;SRC;PTPN11;FGF3
Reactome_2022	Transcriptional Regulation By E2F6 R-HSA-8953750	5/34	5.104686e-01	9.173073e-01	0	0	1.081196e+00	7.270248e-01	RRM2;RAD51;CBX3;EHMT2;EZH2
Reactome_2022	Phase II - Conjugation Of Compounds R-HSA-156580	15/107	5.109161e-01	9.173073e-01	0	0	1.022418e+00	6.866050e-01	GSTM4;AHCY;TPMT;PODXL2;GSTO1;ACSM2A;ACSM5;GLYAT;ACSM2B;CNDP2;GSTZ1;UGDH;GCLC;UGP2;MAT2A
Reactome_2022	Deadenylation-dependent mRNA Decay R-HSA-429914	8/56	5.124802e-01	9.173073e-01	0	0	1.045145e+00	6.986726e-01	HBS1L;EXOSC5;DIS3;CNOT3;PARN;EXOSC3;LSM4;EXOSC1
Reactome_2022	Signaling By FGFR1 R-HSA-5654736	7/49	5.194521e-01	9.173073e-01	0	0	1.045129e+00	6.845392e-01	KL;FGF8;PIK3CA;SRC;FLRT1;PTPN11;FGF3
Reactome_2022	TP53 Regulates Transcription Of Cell Cycle Genes R-HSA-6791312	7/49	5.194521e-01	9.173073e-01	0	0	1.045129e+00	6.845392e-01	RBL2;PLK3;CDKN1A;CNOT3;CDK1;CDC25C;AURKA
Reactome_2022	CREB1 Phosphorylation Thru NMDA Receptor-Mediated Activation Of RAS Signaling R-HSA-442742	4/27	5.198423e-01	9.173073e-01	0	0	1.090581e+00	7.134907e-01	RPS6KA2;CAMK2A;RPS6KA1;CALM1
Reactome_2022	Insulin Processing R-HSA-264876	4/27	5.198423e-01	9.173073e-01	0	0	1.090581e+00	7.134907e-01	PCSK2;KIF5B;VAMP2;EXOC1
